Transaction_ID,Product_ID,Product_Name,Category,Units_Sold,Standard_Retail_Price,Promo_Discount_Rate,Selling_Price_Per_Unit,Gross_Revenue,Net_Revenue,Total_COGS,Shipping_Mode,Shipping_Cost,Return_Status,Marketing_Spend_Allocated,Discount_value,Return_Deficit,True_Net_profit
T13443,P003,HydroClean Dishwasher,Smart Home Appliances,2,800.00,0.00,800.00,1600.00,1600.00,800.00,Standard,85.00,No,115.44,0,0,599.56
T13444,P002,Aura Soundbar 360,Premium Electronics,4,300.00,0.10,270.00,1200.00,1080.00,600.00,Standard,16.00,No,88.44,120,0,375.56
T13445,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.25,750.00,1000.00,750.00,600.00,Standard,0.25,No,76.91,250,0,72.84
T13446,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.05,760.00,800.00,760.00,400.00,Standard,42.50,No,38.68,40,0,278.82
T13447,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,15,60.00,0.40,36.00,900.00,540.00,225.00,Standard,11.25,No,105.15,360,0,198.60
T13448,P002,Aura Soundbar 360,Premium Electronics,2,300.00,0.00,300.00,600.00,600.00,300.00,Standard,8.00,No,42.22,0,0,249.78
T13449,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.05,950.00,2000.00,1900.00,1200.00,Standard,0.50,Yes,165.48,100,1915,-1380.98
T13450,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,19,60.00,0.40,36.00,1140.00,684.00,285.00,Standard,14.25,No,339.34,456,0,45.41
T13451,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,20,60.00,0.30,42.00,1200.00,840.00,300.00,Standard,15.00,No,302.00,360,0,223.00
T13452,P002,Aura Soundbar 360,Premium Electronics,4,300.00,0.00,300.00,1200.00,1200.00,600.00,Standard,16.00,No,108.76,0,0,475.24
T13453,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.10,180.00,200.00,180.00,90.00,Standard,6.00,No,21.95,20,0,62.05
T13454,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.00,1000.00,1000.00,1000.00,600.00,Standard,0.25,No,53.37,0,0,346.38
T13455,P005,EcoBreeze Air Purifier,Smart Home Appliances,2,200.00,0.05,190.00,400.00,380.00,180.00,Standard,12.00,No,46.72,20,0,141.28
T13456,P005,EcoBreeze Air Purifier,Smart Home Appliances,4,200.00,0.00,200.00,800.00,800.00,360.00,Standard,24.00,No,109.28,0,0,306.72
T13457,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,21,60.00,0.15,51.00,1260.00,1071.00,315.00,Standard,15.75,No,308.07,189,0,432.18
T13458,P005,EcoBreeze Air Purifier,Smart Home Appliances,3,200.00,0.10,180.00,600.00,540.00,270.00,Standard,18.00,No,78.72,60,0,173.28
T13459,P005,EcoBreeze Air Purifier,Smart Home Appliances,4,200.00,0.05,190.00,800.00,760.00,360.00,Standard,24.00,Yes,51.76,40,775,-450.76
T13460,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.10,180.00,200.00,180.00,90.00,Standard,6.00,No,10.48,20,0,73.52
T13461,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.10,900.00,1000.00,900.00,600.00,Standard,0.25,No,61.86,100,0,237.89
T13462,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,26,60.00,0.40,36.00,1560.00,936.00,390.00,Standard,19.50,No,135.72,624,0,390.78
T13463,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,15,60.00,0.00,60.00,900.00,900.00,225.00,Standard,11.25,No,325.20,0,0,338.55
T13464,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.10,720.00,800.00,720.00,400.00,Standard,42.50,No,54.47,80,0,223.03
T13465,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.35,650.00,1000.00,650.00,600.00,Standard,0.25,No,43.99,350,0,5.76
T13466,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.00,300.00,300.00,300.00,150.00,Standard,4.00,No,16.61,0,0,129.39
T13467,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,24,60.00,0.40,36.00,1440.00,864.00,360.00,Standard,18.00,No,387.12,576,0,98.88
T13468,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,22,60.00,0.40,36.00,1320.00,792.00,330.00,Standard,16.50,Yes,330.88,528,807,-692.38
T13469,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,16,60.00,0.40,36.00,960.00,576.00,240.00,Standard,12.00,No,225.76,384,0,98.24
T13470,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.15,680.00,800.00,680.00,400.00,Express Air,297.50,No,41.26,120,0,-58.76
T13471,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,22,60.00,0.00,60.00,1320.00,1320.00,330.00,Standard,16.50,No,137.28,0,0,836.22
T13472,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,14,60.00,0.15,51.00,840.00,714.00,210.00,Standard,10.50,No,185.50,126,0,308.00
T13473,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,13.70,0,0,90.30
T13474,P003,HydroClean Dishwasher,Smart Home Appliances,3,800.00,0.10,720.00,2400.00,2160.00,1200.00,Standard,127.50,No,93.03,240,0,739.47
T13475,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,13,60.00,0.15,51.00,780.00,663.00,195.00,Standard,9.75,No,109.98,117,0,348.27
T13476,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,15,60.00,0.15,51.00,900.00,765.00,225.00,Express Air,78.75,No,246.60,135,0,214.65
T13477,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,17.35,0,0,86.65
T13478,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,15.52,0,0,88.48
T13479,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.05,760.00,800.00,760.00,400.00,Express Air,297.50,No,33.66,40,0,28.84
T13480,P005,EcoBreeze Air Purifier,Smart Home Appliances,3,200.00,0.00,200.00,600.00,600.00,270.00,Standard,18.00,No,57.15,0,0,254.85
T13481,P005,EcoBreeze Air Purifier,Smart Home Appliances,2,200.00,0.10,180.00,400.00,360.00,180.00,Standard,12.00,No,31.32,40,0,136.68
T13482,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.00,1000.00,2000.00,2000.00,1200.00,Standard,0.50,No,177.22,0,0,622.28
T13483,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.35,650.00,2000.00,1300.00,1200.00,Standard,0.50,No,159.46,700,0,-59.96
T13484,P003,HydroClean Dishwasher,Smart Home Appliances,2,800.00,0.10,720.00,1600.00,1440.00,800.00,Express Air,595.00,No,75.90,160,0,-30.90
T13485,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Standard,0.25,No,62.97,50,0,286.78
T13486,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,19,60.00,0.30,42.00,1140.00,798.00,285.00,Standard,14.25,No,354.73,342,0,144.02
T13487,P005,EcoBreeze Air Purifier,Smart Home Appliances,4,200.00,0.00,200.00,800.00,800.00,360.00,Standard,24.00,Yes,79.92,0,815,-478.92
T13488,P001,Quantum X Smartphone,Premium Electronics,3,1000.00,0.00,1000.00,3000.00,3000.00,1800.00,Standard,0.75,No,294.90,0,0,904.35
T13489,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,20,60.00,0.40,36.00,1200.00,720.00,300.00,Standard,15.00,Yes,356.80,480,735,-686.80
T13490,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,24.46,0,0,79.54
T13491,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,13,60.00,0.50,30.00,780.00,390.00,195.00,Standard,9.75,Yes,137.93,390,405,-357.68
T13492,P003,HydroClean Dishwasher,Smart Home Appliances,2,800.00,0.10,720.00,1600.00,1440.00,800.00,Standard,85.00,No,68.20,160,0,486.80
T13493,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,10.89,0,0,93.11
T13494,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,20,60.00,0.30,42.00,1200.00,840.00,300.00,Standard,15.00,No,207.40,360,0,317.60
T13495,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.10,720.00,800.00,720.00,400.00,Standard,42.50,No,30.06,80,0,247.44
T13496,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.05,950.00,2000.00,1900.00,1200.00,Standard,0.50,No,186.76,100,0,512.74
T13497,P005,EcoBreeze Air Purifier,Smart Home Appliances,2,200.00,0.10,180.00,400.00,360.00,180.00,Standard,12.00,No,53.26,40,0,114.74
T13498,P005,EcoBreeze Air Purifier,Smart Home Appliances,2,200.00,0.05,190.00,400.00,380.00,180.00,Standard,12.00,No,34.20,20,0,153.80
T13499,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.05,190.00,200.00,190.00,90.00,Standard,6.00,No,27.69,10,0,66.31
T13500,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,17.07,0,0,86.93
T13501,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Standard,0.25,No,65.87,50,0,283.88
T13502,P001,Quantum X Smartphone,Premium Electronics,5,1000.00,0.10,900.00,5000.00,4500.00,3000.00,Standard,1.25,Yes,461.10,500,4515,-3477.35
T13503,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,22,60.00,0.40,36.00,1320.00,792.00,330.00,Standard,16.50,No,231.88,528,0,213.62
T13504,P001,Quantum X Smartphone,Premium Electronics,3,1000.00,0.10,900.00,3000.00,2700.00,1800.00,Standard,0.75,Yes,274.41,300,2715,-2090.16
T13505,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Express Air,1.75,No,71.13,50,0,277.12
T13506,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,10,60.00,0.40,36.00,600.00,360.00,150.00,Standard,7.50,Yes,165.50,240,375,-338.00
T13507,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,15,60.00,0.50,30.00,900.00,450.00,225.00,Express Air,78.75,Yes,289.35,450,465,-608.10
T13508,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,13,60.00,0.00,60.00,780.00,780.00,195.00,Standard,9.75,No,98.67,0,0,476.58
T13509,P002,Aura Soundbar 360,Premium Electronics,2,300.00,0.00,300.00,600.00,600.00,300.00,Standard,8.00,Yes,58.74,0,615,-381.74
T13510,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,20,60.00,0.30,42.00,1200.00,840.00,300.00,Standard,15.00,Yes,327.60,360,855,-657.60
T13511,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,20,60.00,0.15,51.00,1200.00,1020.00,300.00,Standard,15.00,No,150.80,180,0,554.20
T13512,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.05,950.00,2000.00,1900.00,1200.00,Express Air,3.50,No,168.84,100,0,527.66
T13513,P003,HydroClean Dishwasher,Smart Home Appliances,5,800.00,0.05,760.00,4000.00,3800.00,2000.00,Standard,212.50,No,104.55,200,0,1482.95
T13514,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.05,760.00,800.00,760.00,400.00,Express Air,297.50,No,42.27,40,0,20.23
T13515,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,23,60.00,0.40,36.00,1380.00,828.00,345.00,Standard,17.25,No,193.20,552,0,272.55
T13516,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.00,1000.00,1000.00,1000.00,600.00,Express Air,1.75,No,61.43,0,0,336.82
T13517,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.10,180.00,200.00,180.00,90.00,Standard,6.00,No,11.12,20,0,72.88
T13518,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,23.35,0,0,80.65
T13519,P005,EcoBreeze Air Purifier,Smart Home Appliances,2,200.00,0.05,190.00,400.00,380.00,180.00,Standard,12.00,No,38.16,20,0,149.84
T13520,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.05,190.00,200.00,190.00,90.00,Standard,6.00,No,17.52,10,0,76.48
T13521,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.00,300.00,300.00,300.00,150.00,Standard,4.00,No,27.75,0,0,118.25
T13522,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.10,900.00,1000.00,900.00,600.00,Standard,0.25,No,74.47,100,0,225.28
T13523,P002,Aura Soundbar 360,Premium Electronics,2,300.00,0.05,285.00,600.00,570.00,300.00,Standard,8.00,No,49.10,30,0,212.90
T13524,P002,Aura Soundbar 360,Premium Electronics,3,300.00,0.10,270.00,900.00,810.00,450.00,Standard,12.00,No,84.96,90,0,263.04
T13525,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Express Air,1.75,No,78.24,50,0,270.01
T13526,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,20.05,0,0,83.95
T13527,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Standard,0.25,No,94.29,50,0,255.46
T13528,P003,HydroClean Dishwasher,Smart Home Appliances,2,800.00,0.00,800.00,1600.00,1600.00,800.00,Standard,85.00,No,110.98,0,0,604.02
T13529,P003,HydroClean Dishwasher,Smart Home Appliances,3,800.00,0.10,720.00,2400.00,2160.00,1200.00,Standard,127.50,No,138.93,240,0,693.57
T13530,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.05,760.00,800.00,760.00,400.00,Standard,42.50,No,24.14,40,0,293.36
T13531,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.05,285.00,300.00,285.00,150.00,Standard,4.00,No,25.91,15,0,105.09
T13532,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,21,60.00,0.00,60.00,1260.00,1260.00,315.00,Standard,15.75,Yes,128.10,0,1275,-473.85
T13533,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.05,760.00,800.00,760.00,400.00,Standard,42.50,No,38.88,40,0,278.62
T13534,P002,Aura Soundbar 360,Premium Electronics,4,300.00,0.00,300.00,1200.00,1200.00,600.00,Express Air,112.00,No,81.00,0,0,407.00
T13535,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Standard,0.25,No,73.74,50,0,276.01
T13536,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.10,270.00,300.00,270.00,150.00,Express Air,28.00,No,14.76,30,0,77.24
T13537,P001,Quantum X Smartphone,Premium Electronics,4,1000.00,0.05,950.00,4000.00,3800.00,2400.00,Standard,1.00,No,396.56,200,0,1002.44
T13538,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.05,285.00,300.00,285.00,150.00,Express Air,28.00,No,24.14,15,0,82.86
T13539,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,15,60.00,0.30,42.00,900.00,630.00,225.00,Standard,11.25,No,181.65,270,0,212.10
T13540,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Express Air,1.75,No,77.05,50,0,271.20
T13541,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.10,180.00,200.00,180.00,90.00,Standard,6.00,Yes,22.66,20,195,-133.66
T13542,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.05,190.00,200.00,190.00,90.00,Express Air,42.00,Yes,22.62,10,205,-169.62
T13543,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.05,760.00,800.00,760.00,400.00,Standard,42.50,No,20.18,40,0,297.32
T13544,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.00,300.00,300.00,300.00,150.00,Standard,4.00,No,28.70,0,0,117.30
T13545,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.10,180.00,200.00,180.00,90.00,Express Air,42.00,No,15.67,20,0,32.33
T13546,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.35,650.00,1000.00,650.00,600.00,Standard,0.25,No,46.77,350,0,2.98
T13547,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.35,650.00,1000.00,650.00,600.00,Express Air,1.75,No,47.22,350,0,1.03
T13548,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,20,60.00,0.50,30.00,1200.00,600.00,300.00,Standard,15.00,Yes,313.80,600,615,-643.80
T13549,P003,HydroClean Dishwasher,Smart Home Appliances,3,800.00,0.15,680.00,2400.00,2040.00,1200.00,Standard,127.50,No,147.03,360,0,565.47
T13550,P002,Aura Soundbar 360,Premium Electronics,4,300.00,0.05,285.00,1200.00,1140.00,600.00,Standard,16.00,No,72.12,60,0,451.88
T13551,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.25,750.00,2000.00,1500.00,1200.00,Standard,0.50,No,194.80,500,0,104.70
T13552,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.05,950.00,1000.00,950.00,600.00,Standard,0.25,No,77.39,50,0,272.36
T13553,P005,EcoBreeze Air Purifier,Smart Home Appliances,5,200.00,0.10,180.00,1000.00,900.00,450.00,Standard,30.00,No,134.35,100,0,285.65
T13554,P003,HydroClean Dishwasher,Smart Home Appliances,2,800.00,0.05,760.00,1600.00,1520.00,800.00,Standard,85.00,No,94.06,80,0,540.94
T13555,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,23,60.00,0.50,30.00,1380.00,690.00,345.00,Standard,17.25,Yes,426.19,690,705,-803.44
T13556,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.00,800.00,800.00,800.00,400.00,Express Air,297.50,No,39.79,0,0,62.71
T13557,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.00,800.00,800.00,800.00,400.00,Standard,42.50,Yes,39.02,0,815,-496.52
T13558,P002,Aura Soundbar 360,Premium Electronics,2,300.00,0.05,285.00,600.00,570.00,300.00,Standard,8.00,Yes,30.10,30,585,-353.10
T13559,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,38,60.00,0.40,36.00,2280.00,1368.00,570.00,Express Air,199.50,No,552.90,912,0,45.60
T13560,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,24,60.00,0.15,51.00,1440.00,1224.00,360.00,Standard,18.00,Yes,572.88,216,1239,-965.88
T13561,P003,HydroClean Dishwasher,Smart Home Appliances,2,800.00,0.05,760.00,1600.00,1520.00,800.00,Standard,85.00,No,96.56,80,0,538.44
T13562,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,17.54,0,0,86.46
T13563,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.00,800.00,800.00,800.00,400.00,Express Air,297.50,No,32.94,0,0,69.56
T13564,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,26,60.00,0.30,42.00,1560.00,1092.00,390.00,Standard,19.50,No,266.50,468,0,416.00
T13565,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,15,60.00,0.40,36.00,900.00,540.00,225.00,Standard,11.25,No,183.00,360,0,120.75
T13566,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,27,60.00,0.30,42.00,1620.00,1134.00,405.00,Standard,20.25,No,389.88,486,0,318.87
T13567,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.00,300.00,300.00,300.00,150.00,Standard,4.00,No,15.60,0,0,130.40
T13568,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.00,800.00,800.00,800.00,400.00,Express Air,297.50,No,28.23,0,0,74.27
T13569,P002,Aura Soundbar 360,Premium Electronics,3,300.00,0.00,300.00,900.00,900.00,450.00,Standard,12.00,No,63.66,0,0,374.34
T13570,P003,HydroClean Dishwasher,Smart Home Appliances,3,800.00,0.00,800.00,2400.00,2400.00,1200.00,Express Air,892.50,No,133.89,0,0,173.61
T13571,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.05,190.00,200.00,190.00,90.00,Standard,6.00,No,24.12,10,0,69.88
T13572,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,12.07,0,0,91.93
T13573,P003,HydroClean Dishwasher,Smart Home Appliances,1,800.00,0.00,800.00,800.00,800.00,400.00,Standard,42.50,No,42.62,0,0,314.88
T13574,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,13,60.00,0.30,42.00,780.00,546.00,195.00,Standard,9.75,Yes,122.98,234,561,-342.73
T13575,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,22.15,0,0,81.85
T13576,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.10,180.00,200.00,180.00,90.00,Standard,6.00,No,15.19,20,0,68.81
T13577,P002,Aura Soundbar 360,Premium Electronics,2,300.00,0.00,300.00,600.00,600.00,300.00,Standard,8.00,No,47.16,0,0,244.84
T13578,P005,EcoBreeze Air Purifier,Smart Home Appliances,2,200.00,0.10,180.00,400.00,360.00,180.00,Standard,12.00,No,24.02,40,0,143.98
T13579,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,18,60.00,0.40,36.00,1080.00,648.00,270.00,Standard,13.50,No,444.60,432,0,-80.10
T13580,P002,Aura Soundbar 360,Premium Electronics,2,300.00,0.10,270.00,600.00,540.00,300.00,Standard,8.00,No,36.58,60,0,195.42
T13581,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,23,60.00,0.15,51.00,1380.00,1173.00,345.00,Standard,17.25,Yes,297.39,207,1188,-674.64
T13582,P002,Aura Soundbar 360,Premium Electronics,1,300.00,0.00,300.00,300.00,300.00,150.00,Standard,4.00,No,23.94,0,0,122.06
T13583,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,17.31,0,0,86.69
T13584,P002,Aura Soundbar 360,Premium Electronics,2,300.00,0.00,300.00,600.00,600.00,300.00,Express Air,56.00,No,40.54,0,0,203.46
T13585,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,19,60.00,0.50,30.00,1140.00,570.00,285.00,Standard,14.25,No,107.73,570,0,163.02
T13586,P003,HydroClean Dishwasher,Smart Home Appliances,3,800.00,0.00,800.00,2400.00,2400.00,1200.00,Express Air,892.50,No,109.98,0,0,197.52
T13587,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.10,180.00,200.00,180.00,90.00,Express Air,42.00,No,27.91,20,0,20.09
T13588,P001,Quantum X Smartphone,Premium Electronics,4,1000.00,0.00,1000.00,4000.00,4000.00,2400.00,Standard,1.00,Yes,243.72,0,4015,-2659.72
T13589,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,18,60.00,0.15,51.00,1080.00,918.00,270.00,Standard,13.50,No,199.26,162,0,435.24
T13590,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,10,60.00,0.40,36.00,600.00,360.00,150.00,Express Air,52.50,Yes,201.30,240,375,-418.80
T13591,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,20,60.00,0.00,60.00,1200.00,1200.00,300.00,Standard,15.00,No,165.00,0,0,720.00
T13592,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,17,60.00,0.40,36.00,1020.00,612.00,255.00,Standard,12.75,Yes,343.91,408,627,-626.66
T13593,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,24,60.00,0.30,42.00,1440.00,1008.00,360.00,Standard,18.00,No,162.96,432,0,467.04
T13594,P005,EcoBreeze Air Purifier,Smart Home Appliances,1,200.00,0.00,200.00,200.00,200.00,90.00,Standard,6.00,No,11.85,0,0,92.15
T13595,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,11,60.00,0.40,36.00,660.00,396.00,165.00,Express Air,57.75,No,115.28,264,0,57.97
T13596,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,30,60.00,0.00,60.00,1800.00,1800.00,450.00,Standard,22.50,No,354.60,0,0,972.90
T13597,P004,ComfortFit Denim Jacket,Fast-Fashion Apparel,26,60.00,0.30,42.00,1560.00,1092.00,390.00,Standard,19.50,No,255.58,468,0,426.92
T13598,P001,Quantum X Smartphone,Premium Electronics,1,1000.00,0.25,750.00,1000.00,750.00,600.00,Standard,0.25,Yes,93.59,250,765,-708.84
T13599,P001,Quantum X Smartphone,Premium Electronics,2,1000.00,0.05,950.00,2000.00,1900.00,1200.00,Standard,0.50,No,92.20,100,0,607.30
